了一條新的政治旅程,也給自己訂下一個目標:「只要
柯文哲還沒放棄的一天,就陪著他堅持到最後。」
2020參選第一屆的黨代表選舉,有幸獲得新北第四高
票,當時和一眾熱情的黨代表們共同努力將黨的制度一
步步建立起來,也投入地方黨部的運作,2年的任期,
雖然無薪,但仍然賣力,甘之如飴。
2022連任第二屆黨代表,當時甫當選的陳世軒議員也接
任新北市黨部主委,世軒幹勁滿滿,更激發了我全心投
入的鬥志,於是配合世軒在新北黨部的地方組織乃至於
社區經營上積極耕耘,更在2024柯文哲競選總統時,給
予最強大的奧援,陪柯主席打了漂亮一仗。
綜上兩屆黨代表的經驗,於此職位謹守四大原則:
1.做柯主席強力後盾
2.有效傳遞黨員意見
3.促進黨內團結,避免分化
4.盡心黨員服務
至於政見只有一條:全心全力支援柯文哲。"

"新
北
市",30,,"林
道
然",76,男,無,"新
北
市","土
城
區","中國文化大學 大
氣科學系","居家安全達人工作室
柯文哲競選辦公室 社
會力部副主任
台灣民眾黨中央黨部組
織部","1、透過自媒體為柯主席發聲,宣傳公平正義。打破傳
統媒體同溫層。
2、讓黨員有發聲管道,可以在節目上表達自己的心聲
及看法。實踐重視每位黨員聲音的承諾。(只要你願
意,都能來上節目分享你的理念。)
3、捍衛台灣民眾黨理念,讓人民過上好生活。"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",31,,"陳
怡
君",72,女,無,"新
北
市","中
和
區",,自媒體,"""不要幻想國家一天就會改變,也不要幻想什麼都不做
就會改變這個國家""
我是一個從台中北漂並落地在新北的台灣人,從2017世
大運後,喜歡上認真做事且敢說敢言的阿北。因此,我
選擇站出來持續為我深愛的國家努力,希望可以讓阿北
執政,讓台灣更好。
2020協助街掃,2023在中和及台北市擔任陸戰隊志工,
2024年選後更加入新北黨部,擔任中和區主任,努力在
地方上擴大民眾黨曝光,找出志同道合的支持者,團結
同溫層並突破異溫層!
為達到以上想法,我的政見如下:
1.支持柯文哲連任主席,成為其堅實後盾
2.發展地方組織,資源歸黨不歸個人
3.將全省志工專長分類與管理
4.協助壯大第三勢力,超越藍綠"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",32,,"蕭
珉
亞",76,女,無,"新
北
市","新
莊
區","中國文化大學新聞
學系","休閒行銷公司-行銷經
理
野人餐飲有限公司/珠
海創文君餐飲有限公
司-經營者","從基層出發,讓民眾黨走得更遠
各位黨員夥伴,作為基層黨員,我始終相信,一顆小火
苗也能點亮整片天空。從加入民眾黨開始,我積極參與
青年造浪營、新北陸戰隊及柯文哲競選總部志工,親力
親為,傳遞大家的心聲,讓基層的力量被看見。
『具體承諾,讓黨員的聲音有去有回』
我的目標是幫助新北市的黨員更順暢地發聲、參與。
1.每季度將舉辦黨員的線上或實體會議,設立新北市意
見反映平台,讓大家的聲音被聽見。
2.舉辦「新北眾聲匯」,每季反映黨員建議,讓每一個
提案都能看到行動。
『打破同溫層,擴大民眾基礎』
我深知我們需要突破同溫層,讓更多民眾了解並加入民
眾黨。
3.推動「地方民眾之聲」計畫,在社區、夜市、公園等
地舉辦座談會,邀請非黨員參與,並定期開設線上政策
問答,讓更多不同背景的民眾認識我們的理念,擴大支
持群體。
『扎根新北,推動在地服務』
民眾黨扎根新北社區。
4.每月舉辦「新北市地方服務日」,帶領黨員走入社
區,參與環境清潔、老人陪伴、法律諮詢等活動,展現
民眾黨愛民精神。
5.引進地方專業人士組成「政策諮詢團隊」,針對新北
需求提供建設性建議,讓我們的政策更貼近民眾。
讓我們一起來使民眾黨的未來更強大!"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",33,,"蔣
海
倫",61,女,無,"新
北
市","淡
水
區","法國蒙彼里耶第三
大學國際事務談判
與管理碩士","時蘊國際有限公司負責
人
法國在台協會商務處資
深商務顧問
法國在台協會經貿處經
貿專員","認同柯主席創立民眾黨的理念,以眾為本,服務於民,
相信眾人的智慧,尊重專業,秉持「理性、科學、務
實」精神,作為黨員與黨中央的溝通橋樑,以及黨內政
策制定、黨務運作的支持力量。
1. 落實黨內民主:
黨員代表大會作為民意基礎,為黨員發聲,提升黨員的
提案、決策參與程度。
2. 發揮黨代表監督功能:
定期舉行黨務檢討報告,強化黨務評鑑機制,黨務運作
公開透明。

3. 提案推動黨員座談會 :
推動黨內各部舉辦不定期黨員座談會,使黨員有機會與
黨部針對議題面對面深化討論與交流。
4. 提案推動國際輿情蒐集平台:
召集具外語能力的支持者,建立多語系線上協作平台,
透過外媒報導中譯及黨內新聞稿外譯雙向資訊,非選舉
期間建立資訊蒐集,即時掌握外媒報導,提供黨內一個
國際輿情視野,選戰期間作為機敏反饋機制,外媒宣傳
溝通策略制定的參考。未來成為一可供黨內智庫分析運
用的資料庫,掌握國際趨勢、有助議題設計與政策制
定、完善論述,提升競爭力。"

"新
北
市",34,,"林
舜
治",61,男,無,"新
北
市","樹
林
區","佛光大學理工學院
資訊應用學系工學
碩士","國立臺灣海洋大學附屬
中學實習處船務組教師
(全國海事學校學生船
舶教學)
國內外船舶航海人員
(船副、幹練水手)
杏翔股份有限公司(醫
療系統部門系統工程
師)
第一、二屆民眾黨黨代
表","1.協助黨部持續發展
2.協助青年才俊參政
3.協助辦理選舉事務
4.協助黨員事務
5.積極培育人才加入團隊"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",35,,"吳
家
旺",72,男,無,"新
北
市","中
和
區","中原大學土木工程
學系","廣達電腦系統測試工程
師
文理補習班授課講師
奧美廣告公司企劃執行","1. 唯一支持黨主席柯文哲
2.奉行柯主席的核心價值「理性、務實、科學」
3.向下凝聚小草向心力, 橫向鞏固團隊實力, 向上擔任與
黨部溝通橋樑
4.健全組織發展, 協助選務活動, 關心黨員事務, 徵才選
才舉才"

"新
北
市",36,,"張
茵
喬",52,女,無,"新
北
市","板
橋
區",空中大學,"居家督導員
家庭主婦","1.唯一支持柯文哲
2.站出來就是力量,團結力量永不放棄
3.愛家、愛黨、守護台灣、救國家
4.小草必備勇氣、毅力與靈糧。"

"新
北
市",37,,"陳
媛
秀",81,女,無,"新
北
市","樹
林
區",臺北城市科技大學,"BaBychu美睫/採耳/韓
式護膚
CNC車床財務行政
康舒科技品檢部","Hi~~~ 各位黨員好~我是陳媛秀
今年32歲
第一次參與黨代表選舉
我的理念希望民眾黨讓更多人認同
讓年輕人老人家願意走出來投票
關心國家政治
監督執政黨,強大延續第三方勢力
未來也會繼續深耕基層讓民眾黨發揚光大
我提出的五點政見如下:
唯一支持柯文哲擔任黨主席
落實組織黨員向心力
重視黨員意見與反饋
黨員培訓與專業提升
強化地方服務與政策導向的結合"

"選舉
區",號次,照片,"姓
名","出
生
年","性
別","特殊
身分","戶籍
城市","戶籍
地區",學歷,經歷,政見

"新
北
市",38,,"楊
弘
意",75,男,無,"新
北
市","新
莊
區","國立臺灣師範大學
工業教育研究所","木柵高工機械科主任
機械科專任教師
民眾黨不分區立委候選
人","參選理念:
1-長久以來,職業教育對於國家產業的基礎發展,影響
巨大。但綜觀臺灣政治歷史,卻很少有國立中等學校的
現職教師,可以擔任立法委員服務,特別是以職業教育
見長。
2-教育是社會進步的原動力。現今很多社會問題,例如
治安、菸毒、環境、詐騙等,其實都是基礎教育沒有落
實扎根,讓幼苗長出劣芽。只要把國家的教育做好,很
多的社會問題就自然會降低,國家就會越來越好。
3-教育可以促進階級流動。教育沒有做好,是國家危
機。透過教育人員參政,落實基礎教育工作,改變教育
文化,國家自然會進步。
4-知識是可以拿來奉獻的,知識是可以拿來幫助別人
的。我相信,以個人過去的求學、研究、任教做為基
礎,可以讓我肩負更多的社會責任,來幫助人民、幫助
黨、甚至是我們的國家,變得越來越好。"

